0.0462842242503259,0.0423728813559321,0.0397653194263363,0.0365058670143415,0.0332464146023468,0.0273794002607561,0.0241199478487613,0.0202086049543676,0.014993481095176,0.00847457627118643
0.0964797913950456,0.0853976531942633,0.0769230769230769,0.0645371577574967,0.0554106910039113,0.0508474576271186,0.0462842242503259,0.0365058670143415,0.0306388526727509,0.0247718383311603
0.13102998696219,0.125162972620599,0.117340286831812,0.11212516297262,0.103650586701434,0.0932203389830508,0.0847457627118644,0.0710560625814862,0.0508474576271186,0.0462842242503259
0.166232073011734,0.16232073011734,0.156453715775749,0.148631029986962,0.13689700130378,0.127770534550195,0.116036505867014,0.0945241199478487,0.0795306388526727,0.0730117340286831
0.204041720990873,0.195567144719687,0.191655801825293,0.187744458930899,0.17470664928292,0.161668839634941,0.14341590612777,0.125162972620599,0.112777053455019,0.105606258148631
0.240547588005215,0.236636245110821,0.229465449804432,0.221642764015645,0.213168187744458,0.200130378096479,0.190352020860495,0.180573663624511,0.165580182529335,0.141460234680573
0.28096479791395,0.277053455019556,0.27444589308996,0.265971316818774,0.26205997392438,0.252281616688396,0.238591916558018,0.21838331160365,0.198174706649282,0.189700130378096
0.327249022164276,0.323337679269882,0.319426336375488,0.316166883963494,0.3122555410691,0.299217731421121,0.288135593220338,0.277053455019556,0.25410821382007,0.239243807040417
0.380052151238591,0.378096479791395,0.375488917861799,0.374185136897001,0.366362451108213,0.356584093872229,0.342894393741851,0.323989569752281,0.313559322033898,0.29986962190352
0.442633637548891,0.439374185136896,0.438070404172099,0.434810951760104,0.430247718383311,0.423076923076923,0.409387222946544,0.388526727509778,0.376792698826597,0.368970013037809
