0.495,0.705519,0.682875,0.653067,0.635625,0.620721,0.608904,0.602226,0.5985
0.504,0.759375,0.700875,0.671067,0.653625,0.636399,0.622404,0.615726,0.612
0.504,0.800793,0.745596,0.708327,0.683442,0.668043,0.658404,0.647226,0.6435
0.504,0.812673,0.804375,0.774567,0.74475,0.721899,0.704817,0.692226,0.6885
0.504,0.795726,0.827154,0.804798,0.783675,0.766521,0.752229,0.737199,0.729
0.495,0.742671,0.831573,0.830826,0.819567,0.809856,0.796221,0.779904,0.765
0.486,0.701505,0.806598,0.835668,0.838746,0.833256,0.825192,0.812178,0.801
0.423,0.644904,0.775827,0.824274,0.841167,0.844632,0.842346,0.835452,0.828
0.351,0.546048,0.714096,0.796077,0.8298,0.842976,0.848754,0.844425,0.8325
