1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
1.15,1.48125,1.8125,2.14375,2.475,2.80625,3.1375,3.46875,3.8
