10.93,17.52188,19.54688,19.99406,20.11125,20.12484,20.11313,20.09656,20.08
10.81,17.50359,19.45844,19.94703,20.09188,20.12,20.11313,20.09828,20.09
10.71,17.3,19.36,19.89,20.06938,20.11516,20.12,20.12,20.12
10.61,17.09422,19.21188,19.79156,20.0275,20.10547,20.12,20.12,20.12
10.51,16.69922,19.07406,19.71172,19.99188,20.08547,20.1,20.1,20.1
10.41,16.30172,18.80906,19.57922,19.88875,20.02672,20.09375,20.1,20.1
10.31,15.98406,18.58188,19.42656,19.79688,19.96703,20.05063,20.07,20.07
10.21,15.65047,18.35406,19.25672,19.685,19.87703,19.9675,20.00172,20.01
10.19,15.77078,18.0475,19.04125,19.54,19.76734,19.87438,19.92344,19.94
